NAISTYP_SORT; NAISTYP_C; NAISTYP_LAT; NAISTYP_NWLD; NAISTYP_HDOM_MIN; NAISTYP_HDOM_MAX; NAISTYP_HMAX_NAD; NAISTYP_HMAX_LAU; NAISTYP_BEM4; NAISTYP_STAO; NAISTYP_VASP; NAISTYP_HUMF; NAISTYP_ENT; NAISTYP_EIG; NTYP_KG_FEIN; NTYP_KG_GESTEIN; NAISTYP_KG_V; NAISTYP_KG_T_MIN; NAISTYP_KG_T_MAX; NTYP_AM_S; NTYP_AM_B; NTYP_RT_MITTELH; NTYP_RT_MULDE; NTYP_RT_KUPPE; NTYP_RT_PLATEAU; NTYP_RT_STEILH; NTYP_FELS; NTYP_BL_FELS_ST; NTYP_BL_FELS_WE; NTYP_BL_KARREN; NTYP_BL_SCHUTT_M; NTYP_BL_SCHUTT_S; NTYP_BL_SCHUTT_X; NTYP_STEINSCHLAG; NTYP_LAWINEN; NTYP_RUTSCHUNG; NTYP_EROSION; NTYP_WASS_BACH; NTYP_WASS_KLEIN; NTYP_WASS_QUELL; NTYP_WECHSELF; NAISTYP_GFX
47.1;47*   ;Rhododendro-Abietetum;"Tanne dominiert; dazu viel Lärche; Vogelbeere; Grünerle; etwas Fichte; teilweise krüppelige Buchen und Bergahorne. Der Schlussgrad ist aufgelöst.
Einzelbäume mit langen Kronen; selten Rotten mit wenig Bäumen.
";20;30;32;20;;"Saure Unterlage; häufig an kalten Nordhängen oder im Bereich von kältespeichernden Blockhalden; auch an ost- und westexponierten Hängen
";"Üppig; strauchreich; viele Moose. Alpenrosengebüsch mit Reitgrasrasen; Heidelbeeren
";"Rohhumus; stellenweise Moder";"Humuspodsol; Braunerde; stellenweise Podsol; podsolierte Braunerde; Pararendzina; Regosol; Ranker; Gesteinsrohboden; in Taschen podsoliert
";"Skelettreich (Blöcke); Gründigkeit mittel; Durchlässigkeit normal bis übermässig
";0;0;;;;1;0;1;1;2;2;2;1;1;1;1;0;0;1;1;2;0;0;0;0;0;0;47Stern
47.1000001;47*Lä;;"Lärche dominiert; dazu Vogelbeere; Grünerle; etwas Fichte oder Tanne; teilweise krüppelige Buchen und Bergahorne. Der Schlussgrad ist aufgelöst.
Einzelbäume mit langen Kronen; selten Rotten mit wenig Bäumen.
";0;0;0;0;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 47*
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
47.00003;47D   ;Calamagrostio-villosae-Abieti-Piceetum dryopteridetosum;"Tanne dominiert häufig; dazu Fichte; wenig Lärche; Vogelbeere; Birke. In der Region 5a mit Fichtenvorposten sind keine oder nur einzelne Fichten vorhanden; dafür können einzelne Buchen beigemischt sein.
In der Region 5b ist der Farnreiche Wollreitgras-Tannen- Fichtenwald mit Buche teilweise die Schlusswaldgesellschaft vom Farnreichen Schneesimsen-Buchenwald (4); die Fichte fehlt hier. Schlussgrad normal bis locker. Einzelbäume und Kleinkollektive
";30;35;38;25;;"Saure Unterlage; in schattigen Mulden oder Hangfusslagen; konsolidierter Hangschutt oder saure Moränen; häufig etwas blockig. Meistens Schattenlagen
";"Krautig-grasig; aber nicht üppig. Wollreitgras; Schneesimse; Keilblättriger Steinbrech; Farne
";"Moder; stellenweise Rohhumus oder Mull; teils erodiert";"Braunerde; stellenweise podsolierte Braunerde; Braunpodsol; Humuspodsol; Ranker; Regosol
";"Skelettgehalt mittel bis serh hoch; Gründigkeit mittel bis sehr tief; Durchlässigkeit hoch; keine Vernässung.
";0;0;2;;;1;0;2;1;0;0;2;1;1;1;0;0;0;2;1;1;0;2;0;0;0;0;47D
47.0000303;47DRe ;;"Fichte dominiert; dazu Lärche; Vogelbeere; Birke. Schlussgrad normal bis locker. Einzelbäume und Kleinkollektive

";0;0;38;25;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 47D
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
47.00016;47H   ;Hypno-Piceetum;"Fichte dominiert; selten etwas Tanne (nur in Region 2; 4) und Lärche; dazu Vogelbeere. Schlussgrad normal bis locker; häufig gleichförmige und dichte Bestände. Einzelbäume und Kleinkollektive
";30;35;38;25;;"Blockschutthalden aus Granit oder Gneis in den Flanken der typischen Trogtäler; ruhender; meist trockener Schutt mit Durchmesser von 30 cm bis 1 m; der nur wenig Kälte speichert
";"Artenarm und monoton; die Steinblöcke sind mit einer dünnen; durchgehenden Moosschicht überzogen
";"Moder (diskontinuierlich); stellenweise Mull; Rohhumus";"Ranker; Regosol; Gesteinsrohboden; örtlich in Spalten verbraunt
";"Skelettgehalt hoch bis äussert hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung
";0;0;2;;;1;0;2;1;0;0;2;1;2;2;0;0;0;1;1;1;0;0;0;0;0;0;47H
47.00007;47M   ;Calamagrostio-villosae-Abieti-Piceetum melampyretosum;"Fichte und Tanne dominieren; dazu Vogelbeere und stellenweise Lärche; Waldföhre. In der Region 5a mit Fichtenvorposten sind keine oder nur einzelne Fichten vorhanden; dafür können einzelne Buchen
beigemischt sein. In der Region 5b ist der Wollreitgras-Tannen-Fichtenwald mit Wachtelweizen mit Buche teilweise die Schlusswaldgesellschaft
vom Typischen Schneesimsen-Buchenwald (3); die Fichte fehlt hier. Schlussgrad normal bis locker. Einzelbäume und Kleinkollektive
";25;30;32;22;;"Saure Unterlage; konsolidierter Hangschutt oder saure Moränen. Meistens Sonnenhänge
";"Schneesimse; Waldwachtelweizen; Heidelbeere mit geringem Deckungswert; Wollreitgras; Keilblättriger Steinbrech
";"Moder; stellenweise Rohhumus; auch trockene Ausprägungen möglich";"Braunerde; stellenweise podsolierte Braunerde; Braunpodsol; Humuspodsol; Ranker; Regosol
";"Skelettgehalt hoch  bis sehr hoch; Gründigkeit mittel; Durchlässigkeit hoch; keine Vernässung
";0;0;;;;1;0;1;0;1;2;1;1;1;1;0;0;0;2;1;1;2;2;0;0;0;0;47M
47.0000703;47MRe ;;"Fichte dominiert; dazu Vogelbeere und stellenweise Lärche; Waldföhre.  Schlussgrad normal bis locker. Einzelbäume und Kleinkollektive

";0;0;32;22;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 47M
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
47.0000003;47Re  ;;"Fichte dominiert; dazu Lärche; Birke und Vogelbeere. Schlussgrad normal bis locker. Einzelbäume und Kleinkollektive

";0;0;38;25;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 47
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
48;48;Asplenio-Abieti-Piceetum;"Fichte und Tanne dominieren; dazu Vogelbeere; stellenweise Bergahorn; in unteren Lagen auch Buchen im Nebenbestand. Wenn das Kleinstandortsmosaik stark ausgeprägt ist; ist die Konkurrenz zwischen den Baumkronen gering. Der Schlussgrad ist locker bis räumig. Einzelbäume; Kleinkollektive und Rottenansätze. Stufige Bestände sind häufig. Die Fichte wächst eher auf Blöcken; die Tanne hingegen auch dazwischen.
";25;35;38;25;;"Ruhender basischer Blockschutt oder Karren; oft Ablagerungsgebiet eines Bergsturzes; stark ausgeprägtes Kleinrelief
";"Sehr artenreich. Auf Steinen: Moosteppich mit Heidelbeere; schwarze Heckenkirsche (Lonicera nigra) und Farnen. In Mulden: üppig; artenreich; mit Hochstauden
";"Rohhumus; stellenweise Tangelhumus; Moder";"Gesteinsrohboden; stellenweise Ranker; Regosol; Pararendzina; Rendzina; in Spalten organische Böden
";"Skelettgehalt sehr bis äusserst hoch; Gründgkeit flach bis tief; durchlässig; keine Vernässung
";0;9;9;0;;2;1;2;1;0;2;0;2;2;2;1;0;0;1;2;2;0;0;0;0;0;0;48
49;49;Equiseto-Abieti-Piceetum typicum;"Tanne und Fichte dominieren; dazu Vogelbeere; in Mulden besonders in basenreicheren Ausbildungen im Nebenbestand auch Bergahorn; Weisserle; stellenweise Esche-.Die vernässten Mulden sind zum grossen Teil nadelwaldfeindlich. Wenn die versauerten Kuppen nicht zu gross sind; so ist der Schlussgrad räumig bis aufgelöst. Neben Kleinkollektiven und Einzelbäumen sind auch Rotten vorhanden
";20;30;32;25;;"Auf dichter Unterlage; im Bereich von quelligen Aufstössen oder leicht fliessendem Wasser in Mulden.
";"In Mulden: üppig; artenreich; Waldschachtelhalm; Sumpfdotterblume. Auf Kuppen: Heidelbeere; viele säurezeigende Moose
";"Im Mulden Mull; feuchte Ausprägung; Anmoor; Torf; auf Kuppen Moder; Rohhumus";"In Mulden Nassböden beeinflusst durch Hang-/Grund- oder Stauwasser; auf Kuppen vernässte Braunerde
";"Skelettgehalt gering bis hoch; Gründigkeit tief bis sehr tief; Durchlässigkeit auf Kuppen mittel bis gering; in Mulden sehr gering; sumpfig bis grundnass; Pseudogley bis pseudovergleyt
";0;9;1;50;;1;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;1;49
49.1;49*   ;Equiseto-Abieti-Piceetum caricetosum ferrugineae;"Fichte dominiert; dazu Grünerle und Vogelbeere. Die vernässten Mulden sind äusserst nadelbaumfeindlich. Schlussgrad räumig bis aufgelöst. Rottenstruktur. Reduzierte Wüchsigkeit wegen stark wechselnder Feuchtigkeit; die Fichte hat oft gelbe Nadeln.
";10;25;27;20;;"Vor allem auf tonhaltigen Schichten von karbonathaltigen Schiefern; auch Flysch. Oft grossräumige Rutschhänge; die von zahlreichen Quellaufstössen
und kleinen Bachläufen durchsetzt sind. Häufig starke Schwankungen zwischen sehr nass und trocken.
";"In Mulden artenreiche krautige Vegetation mit vielen Sumpfpflanzen. Auf Kuppen Heidelbeere und säurezeigende Moose
";"In Mulden Anmoor; auf Kuppen Rohhumus; teils erodiert";"Nassböden beeinflusst durch Hang-/Grundwasser oder Stauwasser; vernässter Regosol oder Pararendzina; teils verbraunt
";"Skelettanteil gering bis hoch; Gründigkeit sehr tief bis mittel; Durchlässigkeitmittel bis sehr gering; sumpfig bis grundnass; Pseudogley bis pseudovergleyt
";9;1;1;50;;0;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;49Stern
49.1000002;49*Ta ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen; dazu Bergahorn; Grünerle und Vogelbeere. Die vernässten Mulden sind äusserst nadelbaumfeindlich. Schlussgrad räumig bis aufgelöst. Rottenstruktur. Reduzierte Wüchsigkeit wegen stark wechselnder Feuchtigkeit; die Fichte hat oft gelbe Nadeln.
";0;0;27;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 49*
";;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;
50;50;Adenostylo alliariae-Abieti-Piceetum typicum;"Tanne und Fichte dominieren; dazu Vogelbeere; in basischen Ausbildungen etwas Bergahorn; Unterhalb von 1200 m über Meer auch Esche. Schlussgrad normal bis locker. Einzelbäume und Kleinkollektive
";30;40;42;25;;"Vor allem auf rasch verwitterndem; siltig-tonigem Ausgangsgestein; meistens Schattenhänge; häufig etwas wasserzügige Mulden.
";"In Lücken üppige Hochstauden wie Grauer Alpendost; Alpenmilchlattich. An erhöhten Stellen: Heidelbeere; Alpenlattich; säurezeigende Moose
";"In Mulden Mull; Moder. Auf Kuppen Rohhumus; Moder";"Braunerde; stellenweise Parabraunerde; Pararendzina; Regosol; alle auch vernässt möglich
";"Skelettgehalt gering bis sehr hoch; Gründigkeit mittel bis sehr tief; Durchlässigkeit hoch bis gering; keine Vernässung bis schwach pseudovergleyt.
";0;0;9;42;;1;2;1;1;0;2;2;2;0;2;2;0;0;2;2;1;1;1;0;2;0;0;50
50.1;50*   ;Adenostylo glabrae-Abieti-Piceetum typicum;"Tanne und Fichte dominieren; dazu Bergahorn; Vogelbeere; unterhalb von 1200 m über Meer auch Esche.
Schlussgrad normal bis locker; Einzelbäume und Kleinkollektive
";30;40;42;25;;"Auf kalkreicher; meist verwitterter; mässig toniger Unterlage (z. B. Bündnerschiefer); oft leichte Oberflächenerosion; Steilhänge; eher Schattenlage
";"Durchgehende; nicht üppige Krautschicht Kahler Alpendost; Weisse Pestwurz; säurezeigende Moose mit mässiger Deckung; viel Schönschnabelmoos (Eurhynchium striatum)
";"Mull; stellenweise Moder; Kalkmull; teils erodiert";"Rendzina; Regosol; stellenweise Pararendzina; neutrale Braunerde; Braunerde
";"Skelettgehalt mittel bis sehr hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung.
";9;1;1;45;;0;1;2;2;2;2;1;2;0;2;2;2;0;2;1;1;2;1;0;0;0;0;50Stern
50.1000003;50*Re ;;"Fichte dominiert; dazu Bergahorn; Vogelbeere; unterhalb von 1200 m über Meer auch Esche.
Schlussgrad normal bis locker; Einzelbäume und Kleinkollektive
";0;0;0;0;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 50*
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50.00008;50P   ;Adenostylo-Abieti-Piceetum petasitetosum;"Fichte und Tanne dominieren; häufig sind auch tannenarme Pionierphasen; dazu Grünerle; Weisserle; Bergahorn; Vogelbeere; unerhalb von 1200 m über Meer auch Esche. Schlussgrad normal bis aufgelöst. Einzelbäume und Kleinkollektive; oft vertikale Lücken
";30;40;42;25;;"Kühle; mässig luftfeuchte Muldenlagen mit bewegtem Boden sowie steile Tobelflanken mit oberflächlicher Erosion. Kleinere Rutschungen und Lawinenzüge sind typisch. Gutverwitterndes; höchstens mässig basenreiches Gestein.
";"In Bestandeslücken und Mulden: üppige Staudenflur; in der die Weisse Pestwurz dominiert. An erhöhten Stellen: Heidelbeere; säurezeigende Moose
";"Mull; teils erodiert; auf Kuppen auch Moder; Rohhumus";"Regosol; stellenweise Pararendzina; Rendzina; Braunerde; alle auch vernässt möglich.
";"Skelettgehalt mittel bis sehr hoch; Gründigkeit tief bis sehr tief; Durchlässigkeit mittel bis gering; keine Vernässung bis grundnass.
";0;0;1;50;;1;2;2;1;0;0;1;2;0;2;0;2;0;0;1;1;1;1;0;2;2;0;50P
50.0000003;50Re  ;;"Fichte dominiert; dazu Vogelbeere; in basischen Ausbildungen etwas Bergahorn; Unterhalb von 1200 m über Meer auch Esche. Schlussgrad normal bis locker. Einzelbäume und Kleinkollektive
";0;0;42;25;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 50
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
51;51;Galio-Abieti-Piceetum typicum;"Tanne und Fichte dominieren; dazu Bergahorn und Vogelbeere; unterhalb von 1200 m über Meer auch Esche. In den Regionen 1 und 2a selten im Nebenbestand einzelne Buchen. Schlussgrad normal bis locker; Einzelbäume und Kleinkollektive
";30;40;42;25;;"Gut verwitternder Untergrund; mässig tonig; siltreich; ohne Basen im Oberboden. Mässig geneigte Hänge; eher Schattenlagen
";"Durchgehende; artenreiche aber nicht üppige Krautschicht mit einzelnen Farnen; wenig Moose; Rundblättriges Labkraut; Hasenlattich; Waldhabichtskraut; Heidelbeere mit geringer Wüchsigkeit; Waldwachtelweizen
";"Moder; stellenweise Mull";"Braunerde; stellenweise Parabraunerde
";"Skelettgehalt hoch; Gründigkeit tief bis sehr tief; Durchlässigkeit hoch bis gering; schwach pseudovergleyt bis keine Vernässung
";0;0;9;45;;1;2;1;2;2;2;2;2;0;2;2;0;0;2;2;2;2;2;0;0;0;0;51
51.00002;51C   ;Galio-Abieti-Piceetum coryletosum;"Tanne dominiert; dazu Fichte. In Pionierphasen sind auch Esche; Ahorn; Bergulme und Linden verbreitet; in der Strauchschicht kann sich Hasel sehr üppig entwickeln. Schlussgrad normal bis locker; vor allem Einzelbäume
";30;40;42;35;;"Konsolidierte Schutthalden. Im Buchenareal wachsen auf vergleichbaren Standorten Buchen. Die Buche fehlt hier vermutlich wegen den stark wirkenden Frösten.
";"In Lücken kann eine üppige Staudenvegetation entstehen; im Bestand und unter den üppigen Haselstauden ist die Krautvegetation nur spärlich ausgebildet.
";Mull;"Ranker; Regosol; stellenweise Braunerde.
";"Skelettgehalt mittel; tiefgründig; normal bis übermässig durchlässig
";0;0;;;;1;2;1;2;0;2;2;2;0;2;0;0;0;1;2;2;2;2;0;0;0;0;51C
51.0000003;51Re  ;;"Fichte dominiert; dazu Bergahorn und Vogelbeere; unterhalb von 1200 m über Meer auch Esche. In den Regionen 1 und 2a selten im Nebenbestand einzelne Buchen. Schlussgrad normal bis locker; Einzelbäume und Kleinkollektive
";0;0;42;25;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 51
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
52;52;Adenostylo glabrae-Abieti-Piceetum caricetosum albae;"Tanne und Fichte dominieren; dazu Lärche; Föhre; Vogelbeere; Mehlbeere; Bergahorn. In der Region 2a oft auch Buche im Nebenbestand Schlussgrad normal bis locker; Einzelbäume und
Kleinkollektive
";25;35;37;25;;"Auf kalkreicher; meist verwitterter Unterlage (z.B. Bündnerschiefer); Steilhänge; eher Sonnenlage; trocken.
";"Grasig. Weissegge; Waldwachtelweizen; säurezeigende Moose
";"Moder; stellenweise Mull; auch trockene Ausprägungen möglich; auch Kalkmoder; Kalkmull möglich. ";"Rendzina; Pararendzina; Regosol; stellenweise neutrale Braunerde; Braunerde; Parabraunerde
";"Skelettgehalt hoch bis sehr hoch; Gründigkeit tief bis sehr tief; durchlässig; keine Vernässung
";9;1;1;;80;0;1;1;2;2;2;1;2;2;1;2;0;0;2;1;1;2;2;0;0;0;2;52
52.0000003;52Re  ;;"Fichte dominiert; dazu Lärche; Föhre; Vogelbeere; Mehlbeere; Bergahorn. In der Region 2a oft auch Buche im Nebenbestand Schlussgrad normal bis locker; Einzelbäume und
Kleinkollektive

";0;0;37;25;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 52
";;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;
52.00013;52T   ;Adenostylo glabrae -Abieti-Piceetum caricetosum albae mit Tilia cordata;"Meist recht wüchsige Tannen-Fichtenbestände; denen im Nebenbestand zahlreiche Winterlinden; Bergahorne; Eschen; Ulmen; Kirschbaum etc. beigemischt sind. Der Laubholzreichtum hängt stark von der Bestandesgeschichte ab. Eine üppige; von Hasel dominierte Strauchschicht ist in aufgelockerten Beständen vorhanden.  
";30;35;37;32;;"Kuppen; flache Hügelrücken; nicht allzu steile Hänge und Mulden. Auf basenreichem Muttergestein; basenreichen Moränen und verwittertem Gehängeschutt
";"Ein Weisseggenrasen dominiert die artenreiche; aber  spärlich ausgebildete Krautschicht mit krautigen Pflanzen; durchgehende Moosschicht
";Moder bis Mull;"Rendzina; Feinmaterialreiche Gesteinsrohböden; Ranker 
";"Mittel- bis tiefgründig; mindesten basenreiches Skelett bis zur Bodenoberfläche; nur mässig austrocknend 
";9;1;;;;0;1;1;2;1;1;2;1;2;1;0;2;0;1;2;2;2;2;0;0;0;2;52T
53;53;Polygalo chamaebuxi-Piceetum;"Fichte dominiert normalerweise; dazu Vogelbeere; Mehlbeere; stellenweise Föhren; Bergahorn; in den Zwischenalpen Lärche. Der Schlussgrad ist räumig bis aufgelöst. Die Bäume wachsen vor allem auf erhöhten Stellen; teilweise unter extremsten Bedingungen. Ausgeprägte Rottenstruktur.
";15;25;27;17;;"Basische Unterlage; anstehende Kalkfelsen (oft Schrattenkalk); Tonschiefer; flachgründig. Sonnige Steilhänge; trocken
";"Grasig; mit Blaugras; Erika; Zwergbuchs; wenig Buntreitgras
";"Moder; stellenweise Mull; Rohhumus; Kalkmull; Kalkmoder; Tangelhumus. Teils erodiert; teils trockene Ausprägung";"Rendzina; stellenweise Braunerde; neutrale Braunerde; Pararendzina; Regosol; Gesteinsrohboden
";"Skelettgehalt mittel bis äusserst hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung
";9;1;1;;110;0;1;1;0;2;2;1;1;2;1;1;2;0;1;1;1;2;1;0;0;0;1;53
53.1;53*   ;Erico-Piceetum;"Fichte dominiert; dazu besonders in Pionierphasen viel Waldföhre; zudem Lärche; Vogel- oder Mehlbeere; Pionierarten. Die Oberhöhe ausgewachsener Föhren muss grösser als 17 m sein; sonst handelt es sich um einen Föhrenwaldstandort. Der Schlussgrad ist locker bis räumig. Kleinkollektive und Einzelbäume; auch Rottenansätze.
";20;30;32;20;;"Basische Unterlage (Kalk oder Dolomit); meist konsolidierter Hangschutt oder basenreiche Moräne; Hanglage; häufig Sonnenhänge; trocken.
";"Erika dominiert; Waldwachtelweizen; säurezeigende Moose; Weissegge als gute Trennart zum Erika-Föhrenwald
";"Moder; stellenweise Mull; Kalkmull; Kalkmoder; auch trockene Ausprägungen möglich; teils erodiert.";"Rendzina; stellenweise Gesteinsrohboden; Pararendzina; Braunerde; neutrale Braunerde
";"Skelettgehalt gering bis sehr hoch; Gründigkeit mittel bis sehr tief; Durchlässigkeit mittel bis sehr hoch; keine Vernässung
";9;1;9;0;;0;1;1;0;2;2;1;1;2;1;2;1;2;1;1;1;2;1;0;0;0;2;53Stern
53.1000002;53*Ta ;;"Fichte dominiert; dazu besonders in Pionierphasen viel Waldföhre; mindestens einzelne Tannen können die Oberschicht erreichen. Zudem Lärche; Vogel- oder Mehlbeere; Pionierarten. Die Oberhöhe ausgewachsener Föhren muss grösser als 17 m sein;
sonst handelt es sich um einen Föhrenwaldstandort. Der Schlussgrad ist locker bis räumig.
Kleinkollektive und Einzelbäume; auch Rottenansätze.
";0;0;0;0;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 53*
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53.1000001;53*s  ;"Erico-Piceetum typicum; subalpine Ausbildung";"Fichte dominiert; meistens sind Lärche und Bergföhre beigemischt; selten auch die Waldföhre
";18;25;28;20;;;"Zwergstrauchreich; oft mit Erica. Teilweise grasig und moosig. 
";"Moder; teilweise Xeromoder; Kalkmoder; teilweise erodiert.";"Regosol; Rendzina
";"Sleöettgehalt sehr hoch; Durchlässigkeit gut.
";1;1;1;0;;0;1;1;2;2;2;1;2;2;1;0;2;0;1;1;1;0;2;0;0;0;2;
53.00001;53A   ;Polygalo chamaebuxi-Piceetum aposeritetosum;"Fichte dominiert; dazu Lärche; Mehlbeere; Vogelbeere. 
Der Schlussgrad ist locker bis räumig; Rottenstruktur

";25;30;32;20;;"Eher flache Lagen auf basenhaltigem Untergrund. Die Flächen wurden oft beweidet.
";"Krautschicht deckend; aber nicht üppig; mit viel Hainlattich und Waldwachtelweizen. 
";Moder;"Neutrale Braunerde
";"Skelettgehalt mittel; Gründigkeit mittel bis tief. Durchlässigkeit mittel bis hoch; keine Vernässung
";9;1;;;;0;0;2;2;2;1;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;53A
53.0000102;53ATa ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Lärche; Mehlbeere; Vogelbeere. Der Schlussgrad ist locker bis räumig; Rottenstruktur
";0;0;32;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 53A
";;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;
53.0000001;53Lä ;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Mehlbeere und Vogelbeere sind beigemischt; die immergrüne Fichte kommt nur spärlich vor. 
";0;0;27;17;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 53
";;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;
53.0000002;53Ta  ;;"Fichte dominiert normalerweise; mindestens einzelne Tannen können die Oberschicht erreichen; dazu Vogelbeere; Mehlbeere; stellenweise Föhren; Bergahorn; in den Zwischenalpen Lärche. Der Schlussgrad ist räumig bis aufgelöst. Die Bäume wachsen vor allem auf erhöhten Stellen; teilweise unter extremsten Bedingungen. Ausgeprägte Rottenstruktur.

";0;0;27;17;;"In den nördlichen Randalpen (Region 1) in der hochmontanen Stufe verbreitet; in den übrigen Gebieten selten. 
";"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 53
";;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;
54;54;Melico-Piceetum typicum;"Mässig bis gut wüchsige Fichtenbestände; denen je nach Bestandesgeschichte mehr oder weniger Lärchen beigemischt sein können. Schlussgrad normal bis locker; Einzelbäume   
";25;30;37;25;;"Mässig saure bis schwach basische Unterlage: Gehängeschutt und Moränen; abgewandte Lagen mit mässiger Einstrahlung; mässig geneigte Hänge 
";"Spärlich deckende Bodenvegetation; in etwas aufgelichteten Beständen oft mit deutlichem Grasaspekt; wenig Krautpflanzen; Zwergsträucher sind vorhanden aber nicht aspektbestimmend. Stark deckende Moosschicht  
";"Moder; leichte Tendenz zu Mull; in dichteren Beständen häufig auch Xeromoder";"Braunerden; neutrale Braunerde; Pararendzina; Rendzina; Regosol
";"Mässig verwittert; oft mit etwas basenreichem Skelett im Hauptwurzelraum; Skelettgehalt mittel bis sehr hoch; Gründigkeit tief bis sehr tief; durchlässig; keine Vernässung.
";0;0;1;;110;1;2;1;2;2;2;2;0;0;2;0;0;0;2;2;1;2;2;0;0;0;0;54
54.00001;54A   ;Melico-Piceetum atragenetosum;"Gut wüchsige Fichtenbestände; denen je nach Bestandesgeschichte mehr oder weniger Lärchen beigemischt sein können  
";30;35;0;0;;"Mässig saure bis schwach basische Unterlage: meist auf gründigen Moränen; abgewandte Lagen mit geringer Einstrahlung; konkave Hangfusslagen; etwas feuchtere Mulden; kaum austrocknend; mässig geneigt
";"Mässig bis gut deckende Bodenvegetation; in etwas aufgelichteten Beständen mit deutlichem Grasaspekt; zahlreiche; aber nicht üppig in Erscheinung tretende Krautpflanzen; Zwergsträucher sind vorhanden aber nicht aspektbestimmend. Stark deckende Moosschicht  
";"Moder; leichte Tendenz zu Mull; im Interzeptionsbereich auch Xeromoder";"Braunerden; neutrale Braunerde; Pararendzina; Rendzina; Regosol

";"Mässig verwittert; oft mit etwas basenreichem Skelett im Hauptwurzelraum; Skelettgehalt mittel bis sehr hoch; Gründigkeit tief bis sehr tief; durchlässig; keine Vernässung.
";;;;;;1;2;2;1;0;2;0;0;0;0;0;0;0;2;2;2;2;2;0;0;0;0;54A
55;55;Veronico latifoliae-Piceetum;"Fichte dominiert; dazu Lärche und Vogelbeere. In gewissen Gebieten fehlt die Lärche nahezu vollständig. Der Schlussgrad ist normal bis locker. Kleinkollektive und Einzelbäume.
";30;35;37;25;;"Saure Unterlage. Meistens Schattenhänge
";"Krautig. Heidelbeere mit geringer Wuchshöhe; etwas Preiselbeere; Alpenlattich; Waldwachtelweizen
";"Moder; stellenweise Rohhumus oder Mull";"Braunerde; Ranker; stellenweise Regosol; Pararendzina; podsolierte Braunerde; Braunpodsol; Podsol
";"Skelettgehalt mittel bis sehr hoch; Gründigkeit tief bis sehr tief; durchlässig; keine Vernässung
";0;0;9;100;;1;2;1;2;2;2;2;0;0;2;0;0;0;2;2;1;2;2;0;0;0;0;55
55.1;55*   ;Luzulo niveae-Piceetum;"Fichte dominiert; dazu Vogelbeere; Waldföhre; Lärche. In gewissen Gebieten fehlt die Lärche nahezu vollständig. Schlussgrad locker. Kleinkollektive und Einzelbäume; auch Rottenansätze.
";25;35;27;20;;"Saure Unterlage; Steile Sonnenhänge; trocken
";"Häufig spärlich ausgebildete Krautschicht. Schneesimse; Waldhabichtskraut; Waldwachtelweizen; Wollreitgras; Heidelbeere und Preiselbeere mit  
ähnlichem Deckungswert und geringer Wuchshöhe
";"Moder; trockene Ausprägung; teils erodiert";"Ranker; Braunerde; stellenweise Regosol; podsolierte Braunerde; Braunpodsol; Podsol
";"Skelettgehalt mittel bis sehr hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung
";0;0;9;70;;1;2;1;0;1;2;1;1;2;1;0;0;0;2;1;1;2;1;0;0;0;2;55Stern
