NAISTYP_SORT;NAISTYP_C;ART;SISF_NR;VORH;update
49.1;49*    ;K;251400;2;
49.1;49*    ;K;252400;2;
49.1;49*    ;K;256600;2;
49.1;49*    ;K;263700;2;
49.1;49*    ;K;287300;1;
49.1;49*    ;K;292600;2;
49.1;49*    ;K;292700;2;
49.1;49*    ;K;295700;2;
49.1;49*    ;K;297200;2;
49.1;49*    ;K;302400;2;
49.1;49*    ;K;304800;2;
49.1;49*    ;K;308400;2;
49.1;49*    ;K;312700;2;
49.1;49*    ;K;313700;2;
49.1;49*    ;K;322400;2;
49.1;49*    ;K;325200;2;
49.1;49*    ;K;326000;2;
49.1;49*    ;K;336500;2;
49.1;49*    ;K;339300;2;
49.1;49*    ;K;345300;2;
49.1;49*    ;K;357400;2;
49.1;49*    ;K;359300;2;
49.1;49*    ;K;371600;1;
49.1;49*    ;K;375400;2;
49.1;49*    ;K;389800;2;
49.1;49*    ;K;392200;2;
49.1;49*    ;K;400600;2;
49.1;49*    ;K;401400;2;
49.1;49*    ;K;408095;0;
49.1;49*    ;K;408100;1;
49.1;49*    ;K;409800;2;
49.1;49*    ;K;421600;2;
49.1;49*    ;K;430600;2;
49.1;49*    ;K;434800;1;
49.1;49*    ;K;435300;2;
49.1;49*    ;K;435700;1;
49.1;49*    ;K;436700;2;
49.1;49*    ;K;437900;1;
49.1;49*    ;K;444100;2;
49.1;49*    ;K;449100;1;
49.1;49*    ;K;451600;2;
49.1;49*    ;M;1000146;1;
49.1;49*    ;M;1000155;1;
49.1;49*    ;M;1000171;1;
49.1;49*    ;M;1000283;1;
49.1;49*    ;M;1000284;1;
49.1;49*    ;M;1000289;1;
49.1;49*    ;M;1000301;1;
49.1;49*    ;M;1000399;1;
49.1;49*    ;M;1000434;1;
49.1;49*    ;M;1000447;1;
49.1;49*    ;M;1000473;1;
49.1;49*    ;M;1000499;1;
49.1;49*    ;M;1000585;1;
49.1;49*    ;S;25400;2;
49.1;49*    ;S;133600;2;
49.1;49*    ;S;243900;2;
49.1;49*    ;S;349500;1;
49.1;49*    ;S;353100;2;
49.1;49*    ;S;354400;1;
49.1;49*    ;S;357400;0;
49.1;49*    ;S;368300;0;
49.1;49*    ;S;368400;1;
49.1000002;49*Ta  ;B;100;2;
49.1000002;49*Ta  ;B;300;0;
49.1000002;49*Ta  ;B;600;0;
49.1000002;49*Ta  ;B;700;0;
49.1000002;49*Ta  ;B;800;2;
49.1000002;49*Ta  ;B;25200;0;
49.1000002;49*Ta  ;B;25300;0;
49.1000002;49*Ta  ;B;25400;0;
49.1000002;49*Ta  ;B;60400;3;
49.1000002;49*Ta  ;B;165000;0;
49.1000002;49*Ta  ;B;174200;0;
49.1000002;49*Ta  ;B;217500;0;
49.1000002;49*Ta  ;B;227200;0;
49.1000002;49*Ta  ;B;302800;1;
49.1000002;49*Ta  ;B;305800;0;
49.1000002;49*Ta  ;B;306100;0;
49.1000002;49*Ta  ;B;317500;0;
49.1000002;49*Ta  ;B;328400;0;
49.1000002;49*Ta  ;B;335900;0;
49.1000002;49*Ta  ;B;363700;3;
49.1000002;49*Ta  ;B;402200;3;
49.1000002;49*Ta  ;B;402300;2;
49.1000002;49*Ta  ;B;413600;0;
49.1000002;49*Ta  ;B;421400;0;
49.1000002;49*Ta  ;B;421500;0;
49.1000002;49*Ta  ;B;432800;0;
49.1000002;49*Ta  ;K;3000;2;
49.1000002;49*Ta  ;K;5400;2;
49.1000002;49*Ta  ;K;10400;2;
49.1000002;49*Ta  ;K;52000;2;
49.1000002;49*Ta  ;K;55600;1;
49.1000002;49*Ta  ;K;55700;1;
49.1000002;49*Ta  ;K;57400;2;
49.1000002;49*Ta  ;K;71400;2;
49.1000002;49*Ta  ;K;71500;2;
49.1000002;49*Ta  ;K;73700;1;
49.1000002;49*Ta  ;K;75200;2;
49.1000002;49*Ta  ;K;87200;1;
49.1000002;49*Ta  ;K;87500;2;
49.1000002;49*Ta  ;K;91800;1;
49.1000002;49*Ta  ;K;94700;2;
49.1000002;49*Ta  ;K;99200;2;
49.1000002;49*Ta  ;K;106700;2;
49.1000002;49*Ta  ;K;107100;0;
49.1000002;49*Ta  ;K;112500;2;
49.1000002;49*Ta  ;K;112800;2;
49.1000002;49*Ta  ;K;114800;2;
49.1000002;49*Ta  ;K;124300;1;
49.1000002;49*Ta  ;K;132600;0;
49.1000002;49*Ta  ;K;132650;2;
49.1000002;49*Ta  ;K;134800;1;
49.1000002;49*Ta  ;K;143300;1;
49.1000002;49*Ta  ;K;143500;2;
49.1000002;49*Ta  ;K;150600;1;
49.1000002;49*Ta  ;K;151400;1;
49.1000002;49*Ta  ;K;173800;2;
49.1000002;49*Ta  ;K;179300;2;
49.1000002;49*Ta  ;K;182700;2;
49.1000002;49*Ta  ;K;189300;2;
49.1000002;49*Ta  ;K;189600;2;
49.1000002;49*Ta  ;K;193400;2;
49.1000002;49*Ta  ;K;207300;2;
49.1000002;49*Ta  ;K;208900;2;
49.1000002;49*Ta  ;K;221500;2;
49.1000002;49*Ta  ;K;226000;2;
49.1000002;49*Ta  ;K;242000;2;
49.1000002;49*Ta  ;K;246700;2;
49.1000002;49*Ta  ;K;247300;2;
49.1000002;49*Ta  ;K;248300;2;
49.1000002;49*Ta  ;K;249700;2;
49.1000002;49*Ta  ;K;251400;2;
49.1000002;49*Ta  ;K;252400;2;
49.1000002;49*Ta  ;K;256600;2;
49.1000002;49*Ta  ;K;263700;2;
49.1000002;49*Ta  ;K;287300;1;
49.1000002;49*Ta  ;K;292600;2;
49.1000002;49*Ta  ;K;292700;2;
49.1000002;49*Ta  ;K;295700;2;
49.1000002;49*Ta  ;K;297200;2;
49.1000002;49*Ta  ;K;302400;2;
49.1000002;49*Ta  ;K;304800;2;
49.1000002;49*Ta  ;K;308400;2;
49.1000002;49*Ta  ;K;312700;2;
49.1000002;49*Ta  ;K;313700;2;
49.1000002;49*Ta  ;K;322400;2;
49.1000002;49*Ta  ;K;325200;2;
49.1000002;49*Ta  ;K;326000;2;
49.1000002;49*Ta  ;K;336500;2;
49.1000002;49*Ta  ;K;339300;2;
49.1000002;49*Ta  ;K;345300;2;
49.1000002;49*Ta  ;K;357400;2;
49.1000002;49*Ta  ;K;359300;2;
49.1000002;49*Ta  ;K;371600;1;
49.1000002;49*Ta  ;K;375400;2;
49.1000002;49*Ta  ;K;389800;2;
49.1000002;49*Ta  ;K;392200;2;
49.1000002;49*Ta  ;K;400600;2;
49.1000002;49*Ta  ;K;401400;2;
49.1000002;49*Ta  ;K;408095;0;
49.1000002;49*Ta  ;K;408100;1;
49.1000002;49*Ta  ;K;409800;2;
49.1000002;49*Ta  ;K;421600;2;
49.1000002;49*Ta  ;K;430600;2;
49.1000002;49*Ta  ;K;434800;1;
49.1000002;49*Ta  ;K;435300;2;
49.1000002;49*Ta  ;K;435700;1;
49.1000002;49*Ta  ;K;436700;2;
49.1000002;49*Ta  ;K;437900;1;
49.1000002;49*Ta  ;K;444100;2;
49.1000002;49*Ta  ;K;449100;1;
49.1000002;49*Ta  ;K;451600;2;
49.1000002;49*Ta  ;M;1000146;1;
49.1000002;49*Ta  ;M;1000155;1;
49.1000002;49*Ta  ;M;1000171;1;
49.1000002;49*Ta  ;M;1000283;1;
49.1000002;49*Ta  ;M;1000284;1;
49.1000002;49*Ta  ;M;1000289;1;
49.1000002;49*Ta  ;M;1000301;1;
49.1000002;49*Ta  ;M;1000399;1;
49.1000002;49*Ta  ;M;1000434;1;
49.1000002;49*Ta  ;M;1000447;1;
49.1000002;49*Ta  ;M;1000473;1;
49.1000002;49*Ta  ;M;1000499;1;
49.1000002;49*Ta  ;M;1000585;1;
49.1000002;49*Ta  ;S;25400;2;
49.1000002;49*Ta  ;S;133600;2;
49.1000002;49*Ta  ;S;243900;2;
49.1000002;49*Ta  ;S;349500;1;
49.1000002;49*Ta  ;S;353100;2;
49.1000002;49*Ta  ;S;354400;1;
49.1000002;49*Ta  ;S;357400;0;
49.1000002;49*Ta  ;S;368300;0;
49.1000002;49*Ta  ;S;368400;1;
50;50;B;100;1;
50;50;B;300;0;
50;50;B;600;0;
50;50;B;700;0;
50;50;B;800;1;update
50;50;B;25200;0;
50;50;B;25300;3;
50;50;B;25400;0;
50;50;B;60400;0;update
50;50;B;96900;0;
50;50;B;97200;0;
50;50;B;165000;3;update
50;50;B;174200;3;
50;50;B;217500;0;
50;50;B;227200;1;update
50;50;B;252900;0;
50;50;B;287100;;delete
50;50;B;302800;1;
50;50;B;304900;0;
50;50;B;305800;0;
50;50;B;306100;0;
50;50;B;317100;0;
50;50;B;317300;0;
50;50;B;317500;0;update
50;50;B;328400;0;
50;50;B;329700;0;
50;50;B;330600;0;
50;50;B;335300;0;
50;50;B;335900;0;
50;50;B;336000;0;
50;50;B;336100;0;
50;50;B;346500;;delete
50;50;B;362800;0;
50;50;B;363700;3;
50;50;B;402200;3;
50;50;B;402300;2;
50;50;B;402500;0;
50;50;B;402600;0;
50;50;B;402700;0;
50;50;B;413600;0;
50;50;B;421400;0;
50;50;B;421500;0;
50;50;B;432800;0;
50;50;B;432900;0;
50;50;B;433000;0;
50;50;K;1600;2;
50;50;K;3000;1;
50;50;K;4895;0;
50;50;K;5200;2;
50;50;K;5400;1;
50;50;K;10400;2;
50;50;K;38700;2;
50;50;K;52000;0;
50;50;K;55600;2;
50;50;K;55700;1;
50;50;K;57400;2;
50;50;K;62500;2;
50;50;K;64200;2;
50;50;K;71500;2;
50;50;K;86100;2;
50;50;K;94700;2;
50;50;K;106700;1;
50;50;K;107100;0;
50;50;K;112500;2;
50;50;K;112800;1;
50;50;K;113500;2;
50;50;K;124300;2;
50;50;K;132600;0;
50;50;K;132650;2;
50;50;K;134800;2;
50;50;K;143300;2;
50;50;K;143500;2;
50;50;K;150600;2;
50;50;K;165800;2;
50;50;K;173800;2;
50;50;K;179300;1;
50;50;K;189300;2;
50;50;K;189600;2;
50;50;K;189700;2;
50;50;K;193400;2;
50;50;K;202600;2;
50;50;K;207300;2;
50;50;K;208900;2;
50;50;K;213700;2;
50;50;K;221500;2;
50;50;K;226000;1;
50;50;K;246700;2;
50;50;K;247300;2;
50;50;K;248300;2;
50;50;K;249700;2;
50;50;K;251400;2;
50;50;K;252400;1;
50;50;K;256600;2;
50;50;K;259800;2;
50;50;K;263700;2;
50;50;K;270100;2;
50;50;K;287300;1;
50;50;K;292600;1;
50;50;K;295700;2;
50;50;K;297200;2;
50;50;K;301900;2;
50;50;K;302400;1;
50;50;K;313700;2;
50;50;K;325200;1;
50;50;K;326000;1;
50;50;K;336500;2;
50;50;K;339300;1;
50;50;K;340300;2;
50;50;K;359300;2;
50;50;K;369100;2;
50;50;K;375400;1;
50;50;K;389800;2;
50;50;K;400600;2;
50;50;K;401400;2;
50;50;K;408100;1;
50;50;K;409800;2;
50;50;K;434800;1;
50;50;K;435300;2;
50;50;K;435700;2;
50;50;K;436700;2;
50;50;K;437900;1;
50;50;K;444100;1;
50;50;K;449100;1;
50;50;K;451600;1;
50;50;M;1000155;2;
50;50;M;1000171;2;
50;50;M;1000214;2;
50;50;M;1000283;2;
50;50;M;1000284;2;
50;50;M;1000289;2;
50;50;M;1000301;2;
50;50;M;1000427;2;
50;50;M;1000434;2;
50;50;M;1000447;2;
50;50;M;1000473;2;
50;50;M;1000499;2;
50;50;S;25400;0;update
50;50;S;59200;0;
50;50;S;121600;2;
50;50;S;122200;0;
50;50;S;133600;2;
50;50;S;224200;;delete
50;50;S;243400;1;
50;50;S;243900;1;
50;50;S;244200;1;
50;50;S;305500;0;update
50;50;S;346000;0;
50;50;S;346200;0;
50;50;S;346300;0;
50;50;S;349500;1;
50;50;S;354400;1;
50;50;S;368300;0;
50;50;S;368400;1;
50.0000003;50Re   ;B;100;0;
50.0000003;50Re   ;B;300;0;
50.0000003;50Re   ;B;600;0;
50.0000003;50Re   ;B;700;0;
50.0000003;50Re   ;B;800;2;
50.0000003;50Re   ;B;25200;0;
50.0000003;50Re   ;B;25300;3;
50.0000003;50Re   ;B;25400;0;
50.0000003;50Re   ;B;60400;3;
50.0000003;50Re   ;B;165000;0;
50.0000003;50Re   ;B;174200;3;
50.0000003;50Re   ;B;217500;0;
50.0000003;50Re   ;B;227200;3;
50.0000003;50Re   ;B;302800;1;
50.0000003;50Re   ;B;305800;0;
50.0000003;50Re   ;B;306100;0;
50.0000003;50Re   ;B;317500;3;
50.0000003;50Re   ;B;328400;0;
50.0000003;50Re   ;B;335900;0;
50.0000003;50Re   ;B;363700;3;
50.0000003;50Re   ;B;402200;3;
50.0000003;50Re   ;B;402300;2;
50.0000003;50Re   ;B;413600;0;
50.0000003;50Re   ;B;421400;0;
50.0000003;50Re   ;B;421500;0;
50.0000003;50Re   ;B;432800;0;
50.0000003;50Re   ;K;1600;2;
50.0000003;50Re   ;K;3000;1;
50.0000003;50Re   ;K;4895;0;
50.0000003;50Re   ;K;5200;2;
50.0000003;50Re   ;K;5400;1;
50.0000003;50Re   ;K;10400;2;
50.0000003;50Re   ;K;38700;2;
50.0000003;50Re   ;K;52000;0;
50.0000003;50Re   ;K;55600;2;
50.0000003;50Re   ;K;55700;1;
50.0000003;50Re   ;K;57400;2;
50.0000003;50Re   ;K;62500;2;
50.0000003;50Re   ;K;64200;2;
50.0000003;50Re   ;K;71500;2;
50.0000003;50Re   ;K;86100;2;
50.0000003;50Re   ;K;94700;2;
50.0000003;50Re   ;K;106700;1;
50.0000003;50Re   ;K;107100;0;
50.0000003;50Re   ;K;112500;2;
50.0000003;50Re   ;K;112800;1;
50.0000003;50Re   ;K;113500;2;
50.0000003;50Re   ;K;124300;2;
50.0000003;50Re   ;K;132600;0;
50.0000003;50Re   ;K;132650;2;
50.0000003;50Re   ;K;134800;2;
50.0000003;50Re   ;K;143300;2;
50.0000003;50Re   ;K;143500;2;
50.0000003;50Re   ;K;150600;2;
50.0000003;50Re   ;K;165800;2;
50.0000003;50Re   ;K;173800;2;
50.0000003;50Re   ;K;179300;1;
50.0000003;50Re   ;K;189300;2;
50.0000003;50Re   ;K;189600;2;
50.0000003;50Re   ;K;189700;2;
50.0000003;50Re   ;K;193400;2;
50.0000003;50Re   ;K;202600;2;
50.0000003;50Re   ;K;207300;2;
50.0000003;50Re   ;K;208900;2;
50.0000003;50Re   ;K;213700;2;
50.0000003;50Re   ;K;221500;2;
50.0000003;50Re   ;K;226000;1;
50.0000003;50Re   ;K;246700;2;
50.0000003;50Re   ;K;247300;2;
50.0000003;50Re   ;K;248300;2;
50.0000003;50Re   ;K;249700;2;
50.0000003;50Re   ;K;251400;2;
50.0000003;50Re   ;K;252400;1;
50.0000003;50Re   ;K;256600;2;
50.0000003;50Re   ;K;259800;2;
50.0000003;50Re   ;K;263700;2;
50.0000003;50Re   ;K;270100;2;
50.0000003;50Re   ;K;287300;1;
50.0000003;50Re   ;K;292600;1;
50.0000003;50Re   ;K;295700;2;
50.0000003;50Re   ;K;297200;2;
50.0000003;50Re   ;K;301900;2;
50.0000003;50Re   ;K;302400;1;
50.0000003;50Re   ;K;313700;2;
50.0000003;50Re   ;K;325200;1;
50.0000003;50Re   ;K;326000;1;
50.0000003;50Re   ;K;336500;2;
50.0000003;50Re   ;K;339300;1;
50.0000003;50Re   ;K;340300;2;
50.0000003;50Re   ;K;359300;2;
50.0000003;50Re   ;K;369100;2;
50.0000003;50Re   ;K;375400;1;
50.0000003;50Re   ;K;389800;2;
50.0000003;50Re   ;K;400600;2;
50.0000003;50Re   ;K;401400;2;
50.0000003;50Re   ;K;408100;1;
50.0000003;50Re   ;K;409800;2;
50.0000003;50Re   ;K;434800;1;
50.0000003;50Re   ;K;435300;2;
50.0000003;50Re   ;K;435700;2;
50.0000003;50Re   ;K;436700;2;
50.0000003;50Re   ;K;437900;1;
50.0000003;50Re   ;K;444100;1;
50.0000003;50Re   ;K;449100;1;
50.0000003;50Re   ;K;451600;1;
50.0000003;50Re   ;M;1000155;2;
50.0000003;50Re   ;M;1000171;2;
50.0000003;50Re   ;M;1000214;2;
50.0000003;50Re   ;M;1000283;2;
50.0000003;50Re   ;M;1000284;2;
50.0000003;50Re   ;M;1000289;2;
50.0000003;50Re   ;M;1000301;2;
50.0000003;50Re   ;M;1000427;2;
50.0000003;50Re   ;M;1000434;2;
50.0000003;50Re   ;M;1000447;2;
50.0000003;50Re   ;M;1000473;2;
50.0000003;50Re   ;M;1000499;2;
50.0000003;50Re   ;S;25400;1;
50.0000003;50Re   ;S;59200;0;
50.0000003;50Re   ;S;121600;2;
50.0000003;50Re   ;S;122200;0;
50.0000003;50Re   ;S;133600;2;
50.0000003;50Re   ;S;224200;;delete
50.0000003;50Re   ;S;243400;1;
50.0000003;50Re   ;S;243900;1;
50.0000003;50Re   ;S;244200;1;
50.0000003;50Re   ;S;305500;2;
50.0000003;50Re   ;S;346000;0;
50.0000003;50Re   ;S;346200;0;
50.0000003;50Re   ;S;346300;0;
50.0000003;50Re   ;S;349500;1;
50.0000003;50Re   ;S;354400;1;
50.0000003;50Re   ;S;368300;0;
50.0000003;50Re   ;S;368400;1;
50.000003;50Fe   ;B;100;1;
50.000003;50Fe   ;B;300;0;
50.000003;50Fe   ;B;600;0;
50.000003;50Fe   ;B;700;0;
50.000003;50Fe   ;B;800;2;
50.000003;50Fe   ;B;25200;0;
50.000003;50Fe   ;B;25300;3;
50.000003;50Fe   ;B;25400;0;
50.000003;50Fe   ;B;60400;3;
50.000003;50Fe   ;B;96900;0;
50.000003;50Fe   ;B;97200;0;
50.000003;50Fe   ;B;165000;0;
50.000003;50Fe   ;B;174200;3;
50.000003;50Fe   ;B;217500;0;
50.000003;50Fe   ;B;227200;3;
50.000003;50Fe   ;B;287100;;delete
50.000003;50Fe   ;B;302800;1;
50.000003;50Fe   ;B;304900;0;
50.000003;50Fe   ;B;305800;0;
50.000003;50Fe   ;B;306100;0;
50.000003;50Fe   ;B;317100;0;
50.000003;50Fe   ;B;317300;0;
50.000003;50Fe   ;B;317500;3;
50.000003;50Fe   ;B;328400;0;
50.000003;50Fe   ;B;335900;0;
50.000003;50Fe   ;B;336000;0;
50.000003;50Fe   ;B;336100;0;
50.000003;50Fe   ;B;346500;;delete
50.000003;50Fe   ;B;362800;0;
50.000003;50Fe   ;B;363700;3;
50.000003;50Fe   ;B;402200;3;
50.000003;50Fe   ;B;402300;2;
50.000003;50Fe   ;B;402500;0;
50.000003;50Fe   ;B;413600;0;
50.000003;50Fe   ;B;421400;0;
50.000003;50Fe   ;B;421500;0;
50.000003;50Fe   ;B;432800;0;
50.000003;50Fe   ;K;1600;2;
50.000003;50Fe   ;K;3000;1;
50.000003;50Fe   ;K;4895;0;
50.000003;50Fe   ;K;5200;2;
50.000003;50Fe   ;K;5400;1;
50.000003;50Fe   ;K;10400;2;
50.000003;50Fe   ;K;38700;2;
50.000003;50Fe   ;K;52000;0;
50.000003;50Fe   ;K;55600;2;
50.000003;50Fe   ;K;55700;1;
50.000003;50Fe   ;K;57400;2;
50.000003;50Fe   ;K;62500;2;
50.000003;50Fe   ;K;64200;2;
50.000003;50Fe   ;K;71500;2;
50.000003;50Fe   ;K;86100;2;
50.000003;50Fe   ;K;94700;2;
50.000003;50Fe   ;K;106700;1;
50.000003;50Fe   ;K;107100;0;
50.000003;50Fe   ;K;112500;2;
50.000003;50Fe   ;K;112800;1;
50.000003;50Fe   ;K;113500;2;
50.000003;50Fe   ;K;124300;2;
50.000003;50Fe   ;K;132600;0;
50.000003;50Fe   ;K;132650;2;
50.000003;50Fe   ;K;134800;2;
50.000003;50Fe   ;K;143300;2;
50.000003;50Fe   ;K;143500;2;
50.000003;50Fe   ;K;150600;2;
50.000003;50Fe   ;K;165800;2;
50.000003;50Fe   ;K;173800;2;
50.000003;50Fe   ;K;179300;1;
50.000003;50Fe   ;K;189300;2;
50.000003;50Fe   ;K;189600;2;
50.000003;50Fe   ;K;189700;2;
50.000003;50Fe   ;K;193400;2;
50.000003;50Fe   ;K;202600;2;
50.000003;50Fe   ;K;207300;2;
50.000003;50Fe   ;K;208900;2;
50.000003;50Fe   ;K;213700;2;
50.000003;50Fe   ;K;221500;2;
50.000003;50Fe   ;K;226000;1;
50.000003;50Fe   ;K;246700;2;
50.000003;50Fe   ;K;247300;2;
50.000003;50Fe   ;K;248300;2;
50.000003;50Fe   ;K;249700;2;
50.000003;50Fe   ;K;251400;2;
50.000003;50Fe   ;K;252400;1;
50.000003;50Fe   ;K;256600;2;
50.000003;50Fe   ;K;259800;2;
50.000003;50Fe   ;K;263700;2;
50.000003;50Fe   ;K;270100;2;
50.000003;50Fe   ;K;287300;1;
50.000003;50Fe   ;K;292600;1;
50.000003;50Fe   ;K;295700;2;
50.000003;50Fe   ;K;297200;2;
50.000003;50Fe   ;K;301900;2;
50.000003;50Fe   ;K;302400;1;
50.000003;50Fe   ;K;313700;2;
50.000003;50Fe   ;K;325200;1;
50.000003;50Fe   ;K;326000;1;
50.000003;50Fe   ;K;336500;2;
50.000003;50Fe   ;K;339300;1;
50.000003;50Fe   ;K;340300;2;
50.000003;50Fe   ;K;359300;2;
50.000003;50Fe   ;K;369100;2;
50.000003;50Fe   ;K;375400;1;
50.000003;50Fe   ;K;389800;2;
50.000003;50Fe   ;K;400600;2;
50.000003;50Fe   ;K;401400;2;
50.000003;50Fe   ;K;408100;1;
50.000003;50Fe   ;K;409800;2;
50.000003;50Fe   ;K;434800;1;
50.000003;50Fe   ;K;435300;2;
50.000003;50Fe   ;K;435700;2;
50.000003;50Fe   ;K;436700;2;
50.000003;50Fe   ;K;437900;1;
50.000003;50Fe   ;K;444100;1;
50.000003;50Fe   ;K;449100;1;
50.000003;50Fe   ;K;451600;1;
50.000003;50Fe   ;M;1000155;2;
50.000003;50Fe   ;M;1000171;2;
50.000003;50Fe   ;M;1000214;2;
50.000003;50Fe   ;M;1000283;2;
50.000003;50Fe   ;M;1000284;2;
50.000003;50Fe   ;M;1000289;2;
50.000003;50Fe   ;M;1000301;2;
50.000003;50Fe   ;M;1000427;2;
50.000003;50Fe   ;M;1000434;2;
50.000003;50Fe   ;M;1000447;2;
50.000003;50Fe   ;M;1000473;2;
50.000003;50Fe   ;M;1000499;2;
50.000003;50Fe   ;S;25400;1;
50.000003;50Fe   ;S;59200;0;
50.000003;50Fe   ;S;121600;2;
50.000003;50Fe   ;S;122200;0;
50.000003;50Fe   ;S;133600;2;
50.000003;50Fe   ;S;224200;;delete
50.000003;50Fe   ;S;243400;1;
50.000003;50Fe   ;S;243900;1;
50.000003;50Fe   ;S;244200;1;
50.000003;50Fe   ;S;305500;2;
50.000003;50Fe   ;S;346000;0;
50.000003;50Fe   ;S;346200;0;
50.000003;50Fe   ;S;346300;0;
50.000003;50Fe   ;S;349500;1;
50.000003;50Fe   ;S;354400;1;
50.000003;50Fe   ;S;368300;0;
50.000003;50Fe   ;S;368400;1;
50.00008;50P    ;B;100;1;
50.00008;50P    ;B;300;0;
50.00008;50P    ;B;600;0;
50.00008;50P    ;B;700;0;
50.00008;50P    ;B;800;2;
50.00008;50P    ;B;25200;0;
50.00008;50P    ;B;25300;2;
50.00008;50P    ;B;25400;0;
50.00008;50P    ;B;60400;3;
50.00008;50P    ;B;96900;0;
50.00008;50P    ;B;97200;0;
50.00008;50P    ;B;165000;0;
50.00008;50P    ;B;174200;3;
50.00008;50P    ;B;217500;0;
50.00008;50P    ;B;227200;3;
50.00008;50P    ;B;287100;;delete
50.00008;50P    ;B;302800;1;
50.00008;50P    ;B;304900;0;
50.00008;50P    ;B;305800;0;
50.00008;50P    ;B;306100;0;
50.00008;50P    ;B;317100;0;
50.00008;50P    ;B;317300;0;
50.00008;50P    ;B;317500;3;
50.00008;50P    ;B;328400;0;
50.00008;50P    ;B;329700;0;
50.00008;50P    ;B;335900;0;
50.00008;50P    ;B;336000;0;
50.00008;50P    ;B;336100;0;
50.00008;50P    ;B;346500;;delete
50.00008;50P    ;B;362800;0;
50.00008;50P    ;B;363700;3;
50.00008;50P    ;B;402200;3;
50.00008;50P    ;B;402300;2;
50.00008;50P    ;B;402500;0;
50.00008;50P    ;B;413600;0;
50.00008;50P    ;B;421400;0;
50.00008;50P    ;B;421500;0;
50.00008;50P    ;B;432800;0;
50.00008;50P    ;K;1600;2;
50.00008;50P    ;K;3000;2;
50.00008;50P    ;K;5200;1;
50.00008;50P    ;K;5400;1;
50.00008;50P    ;K;10400;2;
50.00008;50P    ;K;38700;2;
50.00008;50P    ;K;48300;2;
50.00008;50P    ;K;55600;2;
50.00008;50P    ;K;55700;1;
50.00008;50P    ;K;57400;2;
50.00008;50P    ;K;64200;2;
50.00008;50P    ;K;86100;2;
50.00008;50P    ;K;94700;2;
50.00008;50P    ;K;106700;1;
50.00008;50P    ;K;112800;2;
50.00008;50P    ;K;113500;2;
50.00008;50P    ;K;132600;0;
50.00008;50P    ;K;132650;2;
50.00008;50P    ;K;134800;2;
50.00008;50P    ;K;143100;2;
50.00008;50P    ;K;143300;2;
50.00008;50P    ;K;143500;2;
50.00008;50P    ;K;165800;2;
50.00008;50P    ;K;173800;2;
50.00008;50P    ;K;179300;1;
50.00008;50P    ;K;188800;2;
50.00008;50P    ;K;189700;2;
50.00008;50P    ;K;193400;2;
50.00008;50P    ;K;207300;2;
50.00008;50P    ;K;213700;2;
50.00008;50P    ;K;221500;2;
50.00008;50P    ;K;226000;1;
50.00008;50P    ;K;246700;2;
50.00008;50P    ;K;247300;2;
50.00008;50P    ;K;248300;2;
50.00008;50P    ;K;252400;1;
50.00008;50P    ;K;259800;2;
50.00008;50P    ;K;287300;2;
50.00008;50P    ;K;292600;1;
50.00008;50P    ;K;295700;1;
50.00008;50P    ;K;297200;2;
50.00008;50P    ;K;302400;2;
50.00008;50P    ;K;313700;2;
50.00008;50P    ;K;316500;2;
50.00008;50P    ;K;325200;1;
50.00008;50P    ;K;326000;1;
50.00008;50P    ;K;336500;2;
50.00008;50P    ;K;339300;2;
50.00008;50P    ;K;359300;2;
50.00008;50P    ;K;369100;2;
50.00008;50P    ;K;375400;1;
50.00008;50P    ;K;400600;2;
50.00008;50P    ;K;408100;1;
50.00008;50P    ;K;434800;1;
50.00008;50P    ;K;435300;2;
50.00008;50P    ;K;436700;2;
50.00008;50P    ;K;437900;1;
50.00008;50P    ;K;444100;1;
50.00008;50P    ;K;449100;1;
50.00008;50P    ;K;451600;1;
50.00008;50P    ;M;1000155;2;
50.00008;50P    ;M;1000171;2;
50.00008;50P    ;M;1000214;2;
50.00008;50P    ;M;1000283;2;
50.00008;50P    ;M;1000289;2;
50.00008;50P    ;M;1000301;2;
50.00008;50P    ;M;1000422;2;
50.00008;50P    ;M;1000434;2;
50.00008;50P    ;M;1000447;2;
50.00008;50P    ;M;1000499;2;
50.00008;50P    ;S;25400;1;
50.00008;50P    ;S;59200;0;
50.00008;50P    ;S;121600;1;
50.00008;50P    ;S;122200;0;
50.00008;50P    ;S;243900;1;
50.00008;50P    ;S;244200;1;
50.00008;50P    ;S;349500;1;
50.00008;50P    ;S;354400;1;
50.00008;50P    ;S;368400;1;
50.1;50*    ;B;100;1;
50.1;50*    ;B;300;0;
50.1;50*    ;B;600;0;
50.1;50*    ;B;700;0;
50.1;50*    ;B;800;1;update
50.1;50*    ;B;25200;0;
50.1;50*    ;B;25300;3;
50.1;50*    ;B;25400;0;
50.1;50*    ;B;60400;0;update
50.1;50*    ;B;96900;0;
50.1;50*    ;B;97200;0;
50.1;50*    ;B;165000;3;update
50.1;50*    ;B;174200;3;
50.1;50*    ;B;217500;0;
50.1;50*    ;B;227200;0;update
50.1;50*;B;252900;0;
50.1;50*    ;B;287100;;delete
50.1;50*    ;B;302800;1;
50.1;50*    ;B;304900;0;
50.1;50*    ;B;305800;0;
50.1;50*    ;B;306100;0;
50.1;50*    ;B;317100;0;
